,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
142,142,19115,IRAPE,506.85,25,48,0,48,26.53,89.14,,23/05/2022,2022-05-23,69.81975,335.485279307607,69.89271721106408,69.69830772014029,0.072967211064082,0.12144227985970701
143,143,19115,IRAPE,506.83,22,48,0,48,26.16,89.08,,24/05/2022,2022-05-24,71.0928333333333,332.340639505334,69.88526972657422,69.69086023565043,1.2075636067590807,1.4019730976828697
144,144,19115,IRAPE,506.81,22,48,0,48,25.79,89.02,,25/05/2022,2022-05-25,70.9777916666667,332.602996332396,69.87782224208439,69.68341275116059,1.0999694245823122,1.2943789155061154
145,145,19115,IRAPE,506.8,25,48,0,48,26.42,88.96,,26/05/2022,2022-05-26,70.7977916666667,333.03478607992,69.87037475759452,69.67596526667073,0.9274169090721784,1.1218263999959674
146,146,19115,IRAPE,506.78,19,48,0,48,26.26,88.9,,27/05/2022,2022-05-27,70.525875,333.682174943886,69.86292727310466,69.66851778218086,0.6629477268953394,0.8573572178191426
147,147,19115,IRAPE,506.77,22,48,0,48,25.49,88.87,,28/05/2022,2022-05-28,70.37625,334.039412671515,69.85920353085973,69.66479403993593,0.5170464691402685,0.7114559600640717
148,148,19115,IRAPE,506.74,21,50,0,50,24.13,88.77,,29/05/2022,2022-05-29,73.849875,332.73403930204,72.77249836136878,72.60116753534311,1.0773766386312218,1.2487074646568885
149,149,19115,IRAPE,506.72,21,47,0,47,25.56,88.71,,30/05/2022,2022-05-30,69.45175,332.631653347279,68.37710780613644,68.17197723406458,1.0746421938635677,1.2797727659354194
150,150,19115,IRAPE,506.71,21,47,0,47,24.0,88.65,,31/05/2022,2022-05-31,69.3458333333333,332.887144963875,68.36981547757344,68.1646849055016,0.9760178557598636,1.181148427831701
151,151,19115,IRAPE,506.69,20,46,0,46,24.44,88.61,,01/06/2022,2022-06-01,69.3452916666667,329.089774508191,66.90328523920515,66.6879856302268,2.44200642746155,2.6573060364398913
