,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2
276,19120,QUEIMADO,823.39,7.15,24,0,24,9.4,55.61,,04/10/2022,2022-10-04,34.7999166666667,652.56504002229
277,19120,QUEIMADO,823.33,7.26,24,0,24,9.17,55.21,,05/10/2022,2022-10-05,35.927125,646.971827966853
278,19120,QUEIMADO,823.28,7.26,24,0,24,9.16,54.84,,06/10/2022,2022-10-06,35.639875,648.331873577697
279,19120,QUEIMADO,823.21,6.18,24,0,24,8.51,54.41,,07/10/2022,2022-10-07,35.630875,648.30605255245
280,19120,QUEIMADO,823.16,7.38,24,0,24,8.7,54.06,,08/10/2022,2022-10-08,35.4041666666667,649.368912745169
281,19120,QUEIMADO,823.09,5.69,24,0,24,8.05,53.63,,09/10/2022,2022-10-09,35.51625,648.74872088367
282,19120,QUEIMADO,823.04,6.24,18,0,18,7.92,53.31,,10/10/2022,2022-10-10,27.108875,645.611510490561
283,19120,QUEIMADO,823,5.55,19,0,19,7.45,53,,11/10/2022,2022-10-11,27.8918333333333,650.055073595907
284,19120,QUEIMADO,822.94,5.8,18,0,18,7.15,52.65,,12/10/2022,2022-10-12,26.254125,651.105877700864
285,19120,QUEIMADO,822.9,5.57,19,0,19,7.07,52.35,,13/10/2022,2022-10-13,28.6575,645.207513127787
286,19120,QUEIMADO,822.84,5.52,23,0,23,6.7,51.97,,14/10/2022,2022-10-14,36.3340833333333,636.729559393402
287,19120,QUEIMADO,822.77,4.37,20,0,20,5.79,51.57,,15/10/2022,2022-10-15,29.9075416666667,646.59872957393
288,19120,QUEIMADO,822.74,4.78,18,0,18,6.06,51.37,,16/10/2022,2022-10-16,29.7838333333333,627.803819131771
289,19120,QUEIMADO,822.68,4.24,21,0,21,5.41,50.99,,17/10/2022,2022-10-17,29.3124166666667,658.23650592431
290,19120,QUEIMADO,822.62,3.71,22,0,22,5.12,50.59,,18/10/2022,2022-10-18,31.5945416666667,653.43036865422
291,19120,QUEIMADO,822.57,4.03,20,0,20,4.79,50.23,,19/10/2022,2022-10-19,29.9304583333333,646.263738262186
292,19120,QUEIMADO,822.5,3.38,21,0,21,4.47,49.84,,20/10/2022,2022-10-20,30.5159166666667,651.304836576448
293,19120,QUEIMADO,822.43,2.87,25,0,25,4.34,49.35,,21/10/2022,2022-10-21,36.731,649.337955026416
294,19120,QUEIMADO,822.37,3.77,19,0,19,4.24,49.01,,22/10/2022,2022-10-22,28.614,644.947237394696
295,19120,QUEIMADO,822.31,3.22,20,0,20,4.5,48.64,,23/10/2022,2022-10-23,30.071,645.175873363078
296,19120,QUEIMADO,822.25,3.22,20,0,20,4.38,48.27,,24/10/2022,2022-10-24,29.8852083333333,646.210284743192
297,19120,QUEIMADO,822.19,4.11,22,0,22,5.09,47.87,,25/10/2022,2022-10-25,32.54025,647.936074765567
298,19120,QUEIMADO,822.13,4.33,21,0,21,5.35,47.53,,26/10/2022,2022-10-26,30.5744166666667,650.60664990686
299,19120,QUEIMADO,822.08,4.67,19,0,19,5.09,47.21,,27/10/2022,2022-10-27,28.3723333333333,646.15570554419
300,19120,QUEIMADO,822.02,4,20,0,20,5.31,46.85,,28/10/2022,2022-10-28,30.0031666666667,645.285447645838
301,19120,QUEIMADO,821.96,5.1,21,0,21,5.47,46.5,,29/10/2022,2022-10-29,30.331375,651.800120593263
302,19120,QUEIMADO,821.91,5.25,20,0,20,6.4,46.17,,30/10/2022,2022-10-30,29.6589583333333,647.20301714822
303,19120,QUEIMADO,821.86,6.9,20,0,20,8.41,45.88,,31/10/2022,2022-10-31,30.055,644.820121842549
304,19120,QUEIMADO,821.81,14.56,20,0,20,14.14,45.58,,01/11/2022,2022-11-01,28.3126666666667,655.03338855501
305,19120,QUEIMADO,821.83,22.44,17,0,17,19.48,45.7,,02/11/2022,2022-11-02,24.235,653.880595588644
306,19120,QUEIMADO,821.84,19.78,17,0,17,19.93,45.76,,03/11/2022,2022-11-03,23.5546666666667,658.605329573976
307,19120,QUEIMADO,821.84,16,16,0,16,18.64,45.76,,04/11/2022,2022-11-04,23.343375,649.95893754019
308,19120,QUEIMADO,821.85,18.66,16,0,16,17.91,45.82,,05/11/2022,2022-11-05,23.2096666666667,650.953453720608
309,19120,QUEIMADO,821.86,17.67,16,0,16,17.89,45.86,,06/11/2022,2022-11-06,23.642375,647.777351965032
310,19120,QUEIMADO,821.86,16,16,0,16,17.19,45.86,,07/11/2022,2022-11-07,22.9042083333333,653.212593053311
311,19120,QUEIMADO,821.86,16.64,15,0,15,17.7,45.9,,08/11/2022,2022-11-08,20.91125,657.622206970776
312,19120,QUEIMADO,821.87,19.24,16,0,16,17.86,45.97,,09/11/2022,2022-11-09,23.3235833333333,650.134666797185
313,19120,QUEIMADO,821.88,18.78,16,0,16,18.18,46,,10/11/2022,2022-11-10,23.014,652.42417917503
314,19120,QUEIMADO,821.88,16,16,0,16,18.16,46,,11/11/2022,2022-11-11,22.9724166666667,652.730364013939
315,19120,QUEIMADO,821.89,18.66,16,0,16,18.15,46.06,,12/11/2022,2022-11-12,23.606875,648.068744232317
316,19120,QUEIMADO,821.9,18.78,16,0,16,19.06,46.13,,13/11/2022,2022-11-13,22.69725,654.77646088383
317,19120,QUEIMADO,821.91,18.78,16,0,16,19.28,46.19,,14/11/2022,2022-11-14,23.1385,651.53746544892
318,19120,QUEIMADO,821.93,19.33,15,0,15,19.61,46.28,,15/11/2022,2022-11-15,21.79325,650.764943729613
