,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
288,288,19120,QUEIMADO,822.74,4.78,18,0,18,6.06,51.37,,16/10/2022,2022-10-16,29.7838333333333,627.803819131771,25.09116278516767,25.008773429811576,4.69267054816563,4.775059903521722
289,289,19120,QUEIMADO,822.68,4.24,21,0,21,5.41,50.99,,17/10/2022,2022-10-17,29.3124166666667,658.23650592431,29.621047666073295,29.597618061415318,0.30863099940659566,0.2852013947486185
290,290,19120,QUEIMADO,822.62,3.71,22,0,22,5.12,50.59,,18/10/2022,2022-10-18,31.5945416666667,653.43036865422,31.14678303163624,31.156093532986798,0.44775863503046054,0.438448133679902
291,291,19120,QUEIMADO,822.57,4.03,20,0,20,4.79,50.23,,19/10/2022,2022-10-19,29.9304583333333,646.263738262186,28.08139095713701,28.03172596664812,1.8490673761962881,1.8987323666851772
292,292,19120,QUEIMADO,822.5,3.38,21,0,21,4.47,49.84,,20/10/2022,2022-10-20,30.5159166666667,651.304836576448,29.595653821522017,29.57222421686404,0.9202628451446841,0.9436924498026613
293,293,19120,QUEIMADO,822.43,2.87,25,0,25,4.34,49.35,,21/10/2022,2022-10-21,36.731,649.337955026416,35.78577905222539,35.92953274534373,0.9452209477746152,0.8014672546562736
294,294,19120,QUEIMADO,822.37,3.77,19,0,19,4.24,49.01,,22/10/2022,2022-10-22,28.614,644.947237394696,26.545457157894504,26.47615134662731,2.068542842105497,2.1378486533726893
295,295,19120,QUEIMADO,822.31,3.22,20,0,20,4.5,48.64,,23/10/2022,2022-10-23,30.071,645.175873363078,28.04795309971546,27.99828810922657,2.023046900284541,2.07271189077343
296,296,19120,QUEIMADO,822.25,3.22,20,0,20,4.38,48.27,,24/10/2022,2022-10-24,29.8852083333333,646.210284743192,28.04017196308277,27.990506972593884,1.8450363702505292,1.8947013607394148
297,297,19120,QUEIMADO,822.19,4.11,22,0,22,5.09,47.87,,25/10/2022,2022-10-25,32.54025,647.936074765567,31.083860975406523,31.093171476757085,1.4563890245934772,1.447078523242915
298,298,19120,QUEIMADO,822.13,4.33,21,0,21,5.35,47.53,,26/10/2022,2022-10-26,30.5744166666667,650.60664990686,29.5446453163799,29.52121571172192,1.0297713502868007,1.0532009549447814
299,299,19120,QUEIMADO,822.08,4.67,19,0,19,5.09,47.21,,27/10/2022,2022-10-27,28.3723333333333,646.15570554419,26.509495688592075,26.44018987732488,1.8628376447412265,1.932143456008422
300,300,19120,QUEIMADO,822.02,4.0,20,0,20,5.31,46.85,,28/10/2022,2022-10-28,30.0031666666667,645.285447645838,28.010309222492463,27.960644232003574,1.9928574441742377,2.0425224346631268
301,301,19120,QUEIMADO,821.96,5.1,21,0,21,5.47,46.5,,29/10/2022,2022-10-29,30.331375,651.800120593263,29.521901264303548,29.498471659645574,0.8094737356964536,0.8329033403544273
302,302,19120,QUEIMADO,821.91,5.25,20,0,20,6.4,46.17,,30/10/2022,2022-10-30,29.6589583333333,647.20301714822,27.996008755167527,27.946343764678634,1.6629495781657724,1.712614568654665
303,303,19120,QUEIMADO,821.86,6.9,20,0,20,8.41,45.88,,31/10/2022,2022-10-31,30.055,644.820121842549,27.989910026455405,27.94024503596652,2.0650899735445947,2.11475496403348
304,304,19120,QUEIMADO,821.81,14.56,20,0,20,14.14,45.58,,01/11/2022,2022-11-01,28.3126666666667,655.03338855501,27.983600996753243,27.933936006264354,0.329065669913458,0.37873066040234704
305,305,19120,QUEIMADO,821.83,22.44,17,0,17,19.48,45.7,,02/11/2022,2022-11-02,24.235,653.880595588644,23.499679143736433,23.410599099379375,0.7353208562635665,0.8244009006206241
306,306,19120,QUEIMADO,821.84,19.78,17,0,17,19.93,45.76,,03/11/2022,2022-11-03,23.5546666666667,658.605329573976,23.500751678785807,23.41167163442875,0.053914987880894216,0.14299503223795185
307,307,19120,QUEIMADO,821.84,16.0,16,0,16,18.64,45.76,,04/11/2022,2022-11-04,23.343375,649.95893754019,22.027836317727022,21.93816688461717,1.3155386822729795,1.4052081153828304
308,308,19120,QUEIMADO,821.85,18.66,16,0,16,17.91,45.82,,05/11/2022,2022-11-05,23.2096666666667,650.953453720608,22.028845762479374,21.939176329369523,1.1808209041873248,1.2704903372971756
309,309,19120,QUEIMADO,821.86,17.67,16,0,16,17.89,45.86,,06/11/2022,2022-11-06,23.642375,647.777351965032,22.029518725647595,21.93984929253774,1.6128562743524064,1.7025257074622608
310,310,19120,QUEIMADO,821.86,16.0,16,0,16,17.19,45.86,,07/11/2022,2022-11-07,22.9042083333333,653.212593053311,22.029518725647595,21.93984929253774,0.8746896076857062,0.9643590407955607
311,311,19120,QUEIMADO,821.86,16.64,15,0,15,17.7,45.9,,08/11/2022,2022-11-08,20.91125,657.622206970776,20.56844389249939,20.48386768280702,0.3428061075006106,0.42738231719297914
312,312,19120,QUEIMADO,821.87,19.24,16,0,16,17.86,45.97,,09/11/2022,2022-11-09,23.3235833333333,650.134666797185,22.03136937436025,21.941699941250395,1.2922139589730506,1.381883392082905
313,313,19120,QUEIMADO,821.88,18.78,16,0,16,18.18,46.0,,10/11/2022,2022-11-10,23.014,652.42417917503,22.031874096736416,21.942204663626566,0.982125903263583,1.0717953363734338
314,314,19120,QUEIMADO,821.88,16.0,16,0,16,18.16,46.0,,11/11/2022,2022-11-11,22.9724166666667,652.730364013939,22.031874096736416,21.942204663626566,0.9405425699302832,1.030212003040134
315,315,19120,QUEIMADO,821.89,18.66,16,0,16,18.15,46.06,,12/11/2022,2022-11-12,23.606875,648.068744232317,22.03288354148877,21.943214108378918,1.5739914585112302,1.663660891621081
316,316,19120,QUEIMADO,821.9,18.78,16,0,16,19.06,46.13,,13/11/2022,2022-11-13,22.69725,654.77646088383,22.034061227033174,21.94439179392332,0.6631887729668264,0.7528582060766809
317,317,19120,QUEIMADO,821.91,18.78,16,0,16,19.28,46.19,,14/11/2022,2022-11-14,23.1385,651.53746544892,22.035070671785526,21.94540123867567,1.1034293282144745,1.193098761324329
318,318,19120,QUEIMADO,821.93,19.33,15,0,15,19.61,46.28,,15/11/2022,2022-11-15,21.79325,650.764943729613,20.574437470716465,20.4898612610241,1.218812529283536,1.303388738975901
