,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
218,218,19115,IRAPE,503.37,10,50,0,50,17.66,77.38,,07/08/2022,2022-08-07,66.4679166666667,346.757498013026,71.299810022141,71.12847919611535,4.831893355474307,4.660562529448654
219,219,19115,IRAPE,503.26,12,169,0,169,17.46,77.02,,08/08/2022,2022-08-08,264.846333333333,318.634525071763,243.93801957930125,247.69012673110154,20.908313754031752,17.156206602231464
220,220,19115,IRAPE,503.12,11,216,0,216,17.66,76.54,,09/08/2022,2022-08-09,317.7855,329.79361010923,313.0765405440079,318.7938366342497,4.708959455992101,1.0083366342497015
221,221,19115,IRAPE,502.95,14,250,0,250,17.86,75.98,,10/08/2022,2022-08-10,366.899166666667,330.051557111331,363.30614585190403,370.2164974123946,3.5930208147629514,3.3173307457275882
222,222,19115,IRAPE,502.78,12,251,0,251,17.05,75.41,,11/08/2022,2022-08-11,368.145,329.985645044445,364.4281162310311,371.36885693828754,3.7168837689688985,3.223856938287554
223,223,19115,IRAPE,502.61,11,250,0,250,16.65,74.85,,12/08/2022,2022-08-12,366.810666666667,329.753262063497,362.57562002954785,369.48597159003845,4.235046637119126,2.6753049233714705
224,224,19115,IRAPE,502.54,11,102,0,102,17.24,74.64,,13/08/2022,2022-08-13,149.412958333333,329.967155192751,145.5470033415722,146.61767274598745,3.8659549917607876,2.795285587345546
225,225,19115,IRAPE,502.51,9,49,0,49,16.24,74.54,,14/08/2022,2022-08-14,68.1282916666667,338.709288301489,69.50639758009783,69.32325630537382,1.3781059134311278,1.1949646387071198
226,226,19115,IRAPE,502.41,8,167,4,163,16.83,74.18,,15/08/2022,2022-08-15,237.996041666667,330.39493061852,234.03013511834035,237.60796284445283,3.965906548326643,0.3880788222141689
227,227,19115,IRAPE,502.26,13,214,1,213,16.02,73.7,,16/08/2022,2022-08-16,310.963416666667,330.265697229285,307.0982654986692,312.7109947747528,3.8651511679977943,1.7475781080858042
228,228,19115,IRAPE,502.12,8,198,0,198,15.21,73.24,,17/08/2022,2022-08-17,288.955166666667,330.190801175513,284.74745716954385,289.7380687192175,4.207709497123176,0.7829020525504689
229,229,19115,IRAPE,502.0,10,180,0,180,15.8,72.85,,18/08/2022,2022-08-18,261.741333333333,330.689425822651,258.18004352075764,262.4070652013682,3.561289812575353,0.6657318680352091
230,230,19115,IRAPE,501.9,8,152,0,152,14.78,72.51,,19/08/2022,2022-08-19,221.137625,330.502920146276,217.2286023668024,220.2492345323401,3.9090226331976226,0.8883904676599172
231,231,19115,IRAPE,501.86,8,59,0,59,14.77,72.38,,20/08/2022,2022-08-20,81.7546666666667,338.613113918611,83.45282911877977,83.41138715731552,1.6981624521130811,1.6567204906488229
232,232,19115,IRAPE,501.84,8,48,0,48,15.35,72.3,,21/08/2022,2022-08-21,67.2396666666667,336.807803554397,67.80245656424306,67.60804707331927,0.5627898975763657,0.36838040665257665
233,233,19115,IRAPE,501.74,9,156,0,156,15.34,71.96,,22/08/2022,2022-08-22,226.605166666667,330.608650651091,222.81951946524913,226.011132100992,3.7856472014178735,0.5940345656750026
234,234,19115,IRAPE,501.63,10,157,0,157,14.32,71.61,,23/08/2022,2022-08-23,228.3215,330.300746770088,224.12996896855907,227.36447722513648,4.191531031440917,0.9570227748635034
235,235,19115,IRAPE,501.53,10,157,0,157,14.9,71.27,,24/08/2022,2022-08-24,227.043291666667,331.159896386844,223.99193191228522,227.2264401688626,3.051359754381764,0.18314850219562118
236,236,19115,IRAPE,501.42,3,158,0,158,14.67,70.92,,25/08/2022,2022-08-25,228.188458333333,331.274309882221,225.30000053307523,228.57745623024383,2.888457800257754,0.38899789691083697
237,237,19115,IRAPE,501.31,6,158,0,158,12.85,70.53,,26/08/2022,2022-08-26,229.136083333333,330.457725899948,225.14065539617758,228.4181110933462,3.9954279371554264,0.7179722399868069
238,238,19115,IRAPE,501.24,4,97,0,97,12.42,70.32,,27/08/2022,2022-08-27,143.798625,326.590492830437,137.25392925353123,138.1605315429411,6.544695746468761,5.638093457058886
239,239,19115,IRAPE,501.21,8,53,0,53,12.59,70.21,,28/08/2022,2022-08-28,71.9462916666667,341.284797330089,74.61964326752545,74.48694825660341,2.6733516008587515,2.5406565899367166
240,240,19115,IRAPE,501.09,11,174,0,174,11.76,69.82,,29/08/2022,2022-08-29,251.624541666667,330.721965159311,248.04965678967127,252.01792913315222,3.574884876995725,0.3933874664852226
241,241,19115,IRAPE,500.97,6,178,0,178,11.93,69.42,,30/08/2022,2022-08-30,259.614916666667,329.141972303498,253.6776507128119,257.8185500044389,5.937265953855103,1.7963666622280812
242,242,19115,IRAPE,500.84,7,179,0,179,11.29,69.0,,31/08/2022,2022-08-31,258.769875,330.5280778505,254.93600525321733,259.1199850337379,3.833869746782682,0.3501100337379057
243,243,19115,IRAPE,500.71,5,179,0,179,11.85,68.59,,01/09/2022,2022-09-01,258.376375,330.657063721115,254.74622369533168,258.93020347585224,3.630151304668317,0.5538284758522423
244,244,19115,IRAPE,500.6,8,176,0,176,13.01,68.21,,02/09/2022,2022-09-02,253.372583333333,330.99786421193,250.22234623678585,254.27698495003463,3.1502370965471584,0.9044016167016196
245,245,19115,IRAPE,500.48,5,182,0,182,13.97,67.84,,03/09/2022,2022-09-03,262.111541666667,330.812319683773,258.74695066233653,263.0599242507163,3.364591004330464,0.9483825840492841
246,246,19115,IRAPE,500.37,9,177,0,177,13.92,67.46,,04/09/2022,2022-09-04,256.052916666667,329.942047598136,251.32808271374046,255.42586696746613,4.724833952926531,0.6270496992008532
247,247,19115,IRAPE,500.25,8,182,0,182,13.28,67.06,,05/09/2022,2022-09-05,262.448416666667,330.364256795572,258.3798517393571,262.6928253277369,4.068564927309922,0.24440866106988324
248,248,19115,IRAPE,500.13,11,182,0,182,14.23,66.68,,06/09/2022,2022-09-06,262.220208333333,330.391978556695,258.2010086743159,262.5139822626957,4.01919965901709,0.2937739293627146
249,249,19115,IRAPE,500.06,7,113,0,113,13.58,66.46,,07/09/2022,2022-09-07,161.17125,332.027419833644,159.04469290468242,160.50120066814648,2.1265570953175654,0.6700493318535052
250,250,19115,IRAPE,499.98,6,117,0,117,14.53,66.2,,08/09/2022,2022-09-08,167.243125,331.578181267839,164.6681154132972,166.27251097192624,2.575009586702805,0.9706140280737543
251,251,19115,IRAPE,499.9,10,115,0,115,15.08,65.96,,09/09/2022,2022-09-09,164.32825,331.555568513799,161.7464281161076,163.27641309883265,2.5818218838923883,1.0518369011673485
252,252,19115,IRAPE,499.81,10,122,0,122,15.83,65.72,,10/09/2022,2022-09-10,174.188625,331.60289910348,171.64787067612787,173.4421425055398,2.540754323872136,0.7464824944601958
253,253,19115,IRAPE,499.78,10,48,0,48,14.97,65.63,,11/09/2022,2022-09-11,66.1620416666667,337.392712869256,66.97454453845349,66.78013504752968,0.8125028717867906,0.6180933808629874
254,254,19115,IRAPE,499.7,9,112,0,112,14.71,65.4,,12/09/2022,2022-09-12,159.696333333333,331.718564800693,157.3129406203582,158.73307094842545,2.3833927129747963,0.9632623849075514
255,255,19115,IRAPE,499.63,9,109,0,109,15.46,65.2,,13/09/2022,2022-09-13,155.765375,331.273924907397,152.9923902146013,154.3048866870555,2.7729847853987053,1.4604883129445057
256,256,19115,IRAPE,499.54,11,111,0,111,15.6,64.98,,14/09/2022,2022-09-14,158.108583333333,331.730387718729,155.77068361641264,157.15468326010813,2.3378997169203615,0.9539000732248724
257,257,19115,IRAPE,499.47,14,100,0,100,15.93,64.78,,15/09/2022,2022-09-15,160.508375,310.37412142239,140.1125627780964,141.11669775854935,20.39581222190361,19.39167724145065
258,258,19115,IRAPE,499.35,9,195,0,195,16.06,64.43,,16/09/2022,2022-09-16,280.5485,329.854682416406,275.9003672695374,280.7656600419321,4.648132730462578,0.21716004193211802
259,259,19115,IRAPE,499.26,11,111,0,111,15.59,64.19,,17/09/2022,2022-09-17,157.046291666667,332.577858150471,155.54392322928905,156.92792287298448,1.5023684373779531,0.11836879368252085
260,260,19115,IRAPE,499.23,13,51,0,51,16.32,64.1,,18/09/2022,2022-09-18,69.8196666666667,337.945749496374,70.98227253547239,70.82328949472706,1.1626058688056844,1.003622828060358
261,261,19115,IRAPE,499.08,11,192,0,192,16.85,63.68,,19/09/2022,2022-09-19,275.529666666667,330.015858511376,271.194527788904,275.9335809172104,4.335138877763029,0.40391425054338015
262,262,19115,IRAPE,499.0,13,113,0,113,18.57,63.45,,20/09/2022,2022-09-20,160.506958333333,331.659991509628,158.1651398145656,159.62164757802964,2.341818518767383,0.885310755303351
263,263,19115,IRAPE,498.86,16,183,0,183,20.3,63.08,,21/09/2022,2022-09-21,261.637333333333,330.424748362888,257.9443100075596,262.30018555720983,3.6930233257734244,0.6628522238768255
264,264,19115,IRAPE,498.72,22,196,0,196,23.62,62.67,,22/09/2022,2022-09-22,280.322333333333,330.225397457907,276.4534295197793,281.36060277464503,3.868903813553686,1.0382694413120248
265,265,19115,IRAPE,498.58,25,194,0,194,24.14,62.29,,23/09/2022,2022-09-23,277.218875,330.232980350644,273.3819947872744,278.2053047542392,3.836880212725646,0.9864297542391682
266,266,19115,IRAPE,498.5,22,112,0,112,24.66,62.07,,24/09/2022,2022-09-24,158.403625,331.878339296418,156.34849137892118,157.76862170698843,2.0551336210788236,0.6350032930115788
267,267,19115,IRAPE,498.47,20,53,0,53,24.99,62.0,,25/09/2022,2022-09-25,72.459,337.405127970912,73.49442662652778,73.36173161560575,1.03542662652778,0.9027316156057452
268,268,19115,IRAPE,498.33,12,190,0,190,24.91,61.61,,26/09/2022,2022-09-26,275.585916666667,327.451357831428,267.29392518339836,271.9483594708098,8.291991483268646,3.637557195857198
269,269,19115,IRAPE,498.19,19,197,0,197,23.03,61.2,,27/09/2022,2022-09-27,280.933833333333,330.185008732252,277.1454320775607,282.09437956496515,3.7884012557722713,1.1605462316321677
270,270,19115,IRAPE,498.03,16,197,0,197,20.54,60.75,,28/09/2022,2022-09-28,280.632041666667,330.205487194819,276.9161891956072,281.8651366830116,3.7158524710598044,1.2330950163445777
271,271,19115,IRAPE,497.87,16,197,0,197,19.26,60.33,,29/09/2022,2022-09-29,280.554166666667,330.092058262958,276.70222917245053,281.65117665985497,3.851937494216486,1.0970099931879531
272,272,19115,IRAPE,497.72,14,197,0,197,18.58,59.89,,30/09/2022,2022-09-30,280.157333333333,330.179373861121,276.47808057676264,281.427028064167,3.6792527565703494,1.2696947308340327
273,273,19115,IRAPE,497.64,13,106,0,106,19.9,59.67,,01/10/2022,2022-10-01,148.872458333333,332.180060930222,147.21671938322498,148.4239240583856,1.6557389501080024,0.4485342749473773
274,274,19115,IRAPE,497.57,16,99,0,99,24.23,59.48,,02/10/2022,2022-10-02,138.750875,332.455618761297,137.33932846929585,138.31064546266091,1.4115465307041575,0.44022953733909276
275,275,19115,IRAPE,497.47,23,137,0,137,26.95,59.21,,03/10/2022,2022-10-03,193.118833333333,331.40105475367,190.76277206417416,193.15482049300272,2.356061269158829,0.03598715966973032
276,276,19115,IRAPE,497.39,28,130,0,130,30.68,58.97,,04/10/2022,2022-10-04,182.440708333333,332.055775440962,180.7947264999572,182.9030902965174,1.6459818333757994,0.4623819631844128
277,277,19115,IRAPE,497.28,30,137,0,137,35.4,58.67,,05/10/2022,2022-10-05,192.770833333333,331.51031087462,190.57146480634086,192.96351323516942,2.1993685269921457,0.1926799018364136
278,278,19115,IRAPE,497.2,40,137,0,137,41.13,58.45,,06/10/2022,2022-10-06,194.755791666667,329.723382911744,190.49352481240882,192.88557324123735,4.262266854258172,1.8702184254296412
279,279,19115,IRAPE,497.12,45,137,0,137,43.86,58.23,,07/10/2022,2022-10-07,193.235166666667,330.951016069559,190.4155848184767,192.80763324730526,2.819581848190296,0.42753341936173683
280,280,19115,IRAPE,497.07,43,95,0,95,47.19,58.11,,08/10/2022,2022-10-08,133.545416666667,331.458783404792,131.39509312099412,132.23823957141497,2.150323545672876,1.3071770952520296
281,281,19115,IRAPE,497.04,41,72,0,72,45.52,58.02,,09/10/2022,2022-10-09,101.486166666667,330.98241500459,99.31146554715738,99.52731059993775,2.1747011195096206,1.958856066729254
282,282,19115,IRAPE,496.96,40,137,0,137,42.65,57.8,,10/10/2022,2022-10-10,194.794833333333,329.449809757371,190.2632475576094,192.65529598643795,4.531585775723613,2.139537346895054
283,283,19115,IRAPE,496.88,37,134,0,134,35.98,57.57,,11/10/2022,2022-10-11,189.778708333333,330.029676338595,185.95519478044693,188.22475673768136,3.8235135528860553,1.5539515956516254
284,284,19115,IRAPE,496.82,28,99,0,99,31.51,57.4,,12/10/2022,2022-10-12,139.952208333333,330.276024821837,136.8068333282708,137.77815032163588,3.145375005062192,2.1740580116971273
285,285,19115,IRAPE,496.73,20,131,0,131,28.04,57.14,,13/10/2022,2022-10-13,185.555166666667,329.856981713413,181.58573555011492,183.73415902569135,3.969431116552073,1.8210076409756368
286,286,19115,IRAPE,496.61,19,154,0,154,23.38,56.83,,14/10/2022,2022-10-14,217.318875,330.360214860141,213.8900784343705,216.99607203755437,3.428796565629483,0.32280296244562123
287,287,19115,IRAPE,496.54,23,113,0,113,21.11,56.62,,15/10/2022,2022-10-15,158.071458333333,331.739174825481,156.1693432678885,157.62585103135257,1.902115065444491,0.44560730198043075
288,288,19115,IRAPE,496.51,17,50,0,50,20.44,56.54,,16/10/2022,2022-10-16,66.8789583333333,338.928996710956,68.60526875879538,68.43393793276972,1.7263104254620742,1.5549795994364217
289,289,19115,IRAPE,496.4,17,142,0,142,19.38,56.25,,17/10/2022,2022-10-17,199.690083333333,330.726701410866,196.7475108857728,199.3463820313713,2.9425724475601953,0.34370130196171544
290,290,19115,IRAPE,496.3,14,137,0,137,17.11,55.96,,18/10/2022,2022-10-18,192.210708333333,331.011979939985,189.61138579017737,192.00343421900595,2.599322543155637,0.20727411432704912
291,291,19115,IRAPE,496.15,14,187,0,187,16.05,55.55,,19/10/2022,2022-10-19,263.479583333333,330.157018041579,260.0565342253023,264.5834307708834,3.423049108030682,1.103847437550428
292,292,19115,IRAPE,496.01,12,185,0,185,14.98,55.15,,20/10/2022,2022-10-20,260.038166666667,330.414041804607,257.0267518689427,261.4682632896593,3.011414797724285,1.4300966229923233
293,293,19115,IRAPE,495.9,12,142,0,142,15.32,54.85,,21/10/2022,2022-10-21,212.493416666667,319.604388921123,196.23342758140322,198.83229872700173,16.259989085263783,13.661117939665274
