,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2
271,19115,IRAPE,497.87,16,197,0,197,19.26,60.33,,29/09/2022,2022-09-29,280.554166666667,330.092058262958
272,19115,IRAPE,497.72,14,197,0,197,18.58,59.89,,30/09/2022,2022-09-30,280.157333333333,330.179373861121
273,19115,IRAPE,497.64,13,106,0,106,19.9,59.67,,01/10/2022,2022-10-01,148.872458333333,332.180060930222
274,19115,IRAPE,497.57,16,99,0,99,24.23,59.48,,02/10/2022,2022-10-02,138.750875,332.455618761297
275,19115,IRAPE,497.47,23,137,0,137,26.95,59.21,,03/10/2022,2022-10-03,193.118833333333,331.40105475367
276,19115,IRAPE,497.39,28,130,0,130,30.68,58.97,,04/10/2022,2022-10-04,182.440708333333,332.055775440962
277,19115,IRAPE,497.28,30,137,0,137,35.4,58.67,,05/10/2022,2022-10-05,192.770833333333,331.51031087462
278,19115,IRAPE,497.2,40,137,0,137,41.13,58.45,,06/10/2022,2022-10-06,194.755791666667,329.723382911744
279,19115,IRAPE,497.12,45,137,0,137,43.86,58.23,,07/10/2022,2022-10-07,193.235166666667,330.951016069559
280,19115,IRAPE,497.07,43,95,0,95,47.19,58.11,,08/10/2022,2022-10-08,133.545416666667,331.458783404792
281,19115,IRAPE,497.04,41,72,0,72,45.52,58.02,,09/10/2022,2022-10-09,101.486166666667,330.98241500459
282,19115,IRAPE,496.96,40,137,0,137,42.65,57.8,,10/10/2022,2022-10-10,194.794833333333,329.449809757371
283,19115,IRAPE,496.88,37,134,0,134,35.98,57.57,,11/10/2022,2022-10-11,189.778708333333,330.029676338595
284,19115,IRAPE,496.82,28,99,0,99,31.51,57.4,,12/10/2022,2022-10-12,139.952208333333,330.276024821837
285,19115,IRAPE,496.73,20,131,0,131,28.04,57.14,,13/10/2022,2022-10-13,185.555166666667,329.856981713413
286,19115,IRAPE,496.61,19,154,0,154,23.38,56.83,,14/10/2022,2022-10-14,217.318875,330.360214860141
287,19115,IRAPE,496.54,23,113,0,113,21.11,56.62,,15/10/2022,2022-10-15,158.071458333333,331.739174825481
288,19115,IRAPE,496.51,17,50,0,50,20.44,56.54,,16/10/2022,2022-10-16,66.8789583333333,338.928996710956
289,19115,IRAPE,496.4,17,142,0,142,19.38,56.25,,17/10/2022,2022-10-17,199.690083333333,330.726701410866
290,19115,IRAPE,496.3,14,137,0,137,17.11,55.96,,18/10/2022,2022-10-18,192.210708333333,331.011979939985
291,19115,IRAPE,496.15,14,187,0,187,16.05,55.55,,19/10/2022,2022-10-19,263.479583333333,330.157018041579
292,19115,IRAPE,496.01,12,185,0,185,14.98,55.15,,20/10/2022,2022-10-20,260.038166666667,330.414041804607
293,19115,IRAPE,495.9,12,142,0,142,15.32,54.85,,21/10/2022,2022-10-21,212.493416666667,319.604388921123
294,19115,IRAPE,495.84,12,78,0,78,15.46,54.69,,22/10/2022,2022-10-22,113.566625,324.309844151083
295,19115,IRAPE,495.78,16,82,0,82,16,54.54,,23/10/2022,2022-10-23,109.053125,339.101780291504
296,19115,IRAPE,495.68,15,143,0,143,17.55,54.24,,24/10/2022,2022-10-24,198.873291666667,331.838170042857
297,19115,IRAPE,495.56,19,154,0,154,17.09,53.92,,25/10/2022,2022-10-25,214.905708333333,331.156296751739
298,19115,IRAPE,495.45,16,153,0,153,16.04,53.6,,26/10/2022,2022-10-26,214.194708333333,330.519235528746
299,19115,IRAPE,495.33,12,154,0,154,15.18,53.27,,27/10/2022,2022-10-27,214.318416666667,331.375577162369
300,19115,IRAPE,495.21,17,151,0,151,21.13,52.96,,28/10/2022,2022-10-28,215.013333333333,327.456028702079
301,19115,IRAPE,495.14,3,86,0,86,17.28,52.76,,29/10/2022,2022-10-29,116.900625,334.998922157983
302,19115,IRAPE,495.09,20,79,0,79,24.43,52.62,,30/10/2022,2022-10-30,108.195708333333,333.740617155532
303,19115,IRAPE,494.98,22,152,0,152,50.58,52.32,,31/10/2022,2022-10-31,211.999833333333,330.66534588897
304,19115,IRAPE,494.89,48,154,0,154,75.53,52.07,,01/11/2022,2022-11-01,214.615875,330.708020379716
305,19115,IRAPE,494.95,152,81,0,81,153.49,52.24,,02/11/2022,2022-11-02,110.928583333333,333.609717452063
306,19115,IRAPE,495.03,230,136,0,136,231.44,52.46,,03/11/2022,2022-11-03,189.325833333333,331.025662533438
307,19115,IRAPE,495.09,157,86,0,86,158.4,52.62,,04/11/2022,2022-11-04,118.070125,333.346834996035
308,19115,IRAPE,495.15,121,50,0,50,126.69,52.79,,05/11/2022,2022-11-05,66.3745,338.757607482792
309,19115,IRAPE,495.17,96,51,0,51,97.91,52.85,,06/11/2022,2022-11-06,67.7412916666667,338.686820170928
310,19115,IRAPE,495.19,68,52,0,52,73.27,52.89,,07/11/2022,2022-11-07,69.2729583333333,338.24598578325
311,19115,IRAPE,495.15,58,98,0,98,55.63,52.8,,08/11/2022,2022-11-08,135.753916666667,331.953568518509
312,19115,IRAPE,495.12,52,90,0,90,53.19,52.71,,09/11/2022,2022-11-09,128.759375,326.573120674101
313,19115,IRAPE,495.09,47,94,0,94,39.74,52.62,,10/11/2022,2022-11-10,130.022875,332.131778387273
314,19115,IRAPE,495.03,23,94,0,94,37.1,52.46,,11/11/2022,2022-11-11,129.335291666667,332.933529499995
315,19115,IRAPE,495.02,40,52,0,52,50.46,52.43,,12/11/2022,2022-11-12,68.922875,338.86913053938
316,19115,IRAPE,495.01,39,51,0,51,60.02,52.4,,13/11/2022,2022-11-13,67.8066666666667,338.375803152657
317,19115,IRAPE,495.05,98,51,0,51,98.98,52.51,,14/11/2022,2022-11-14,68.2725,337.339722678298
318,19115,IRAPE,495.17,193,51,0,51,193.94,52.84,,15/11/2022,2022-11-15,68.3215833333334,337.346339601483
