,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
44,44,19018,NOVA PONTE,795.74,1394.6,138,0,138,1354.53,36.75,,14/02/2022,2022-02-14,118.4025,694.659786316692,119.31596649812752,118.4381807699274,0.9134664981275193,0.03568076992739577
45,45,19018,NOVA PONTE,796.08,1351.23,126,0,126,1390.91,37.64,,15/02/2022,2022-02-15,106.946875,696.084163164779,107.0966862584084,108.23344284287528,0.14981125840839127,1.2865678428752716
46,46,19018,NOVA PONTE,796.39,1105.96,132,0,132,1162.55,38.45,,16/02/2022,2022-02-16,113.75875,694.859799108988,113.73236283114875,114.02023054007597,0.026387168851258025,0.261480540075965
47,47,19018,NOVA PONTE,796.62,857.57,135,0,135,951.45,39.05,,17/02/2022,2022-02-17,115.910083333333,695.46861935561,117.19312828037579,116.94005869828409,1.2830449470427823,1.0299753649510848
48,48,19018,NOVA PONTE,796.82,763.24,135,0,135,850.43,39.57,,18/02/2022,2022-02-18,116.977,694.737552007867,117.43464607496809,117.18157649287637,0.45764607496808196,0.20457649287637025
49,49,19018,NOVA PONTE,796.91,828.09,137,0,137,825.52,39.81,,19/02/2022,2022-02-19,117.858583333333,695.559705548863,119.6916151031197,119.03166387458293,1.8330317697867002,1.1730805412499308
50,50,19018,NOVA PONTE,797.11,764.36,136,0,136,754.93,40.33,,20/02/2022,2022-02-20,117.824291666667,695.044188102916,118.86069755249879,118.40892735623699,1.0364058858317975,0.5846356895699927
51,51,19018,NOVA PONTE,797.29,701.51,136,0,136,689.05,40.8,,21/02/2022,2022-02-21,118.161333333333,694.932224273855,119.08060948170603,118.62883928544423,0.9192761483730294,0.4675059521112246
52,52,19018,NOVA PONTE,797.46,670.03,136,0,136,677.96,41.25,,22/02/2022,2022-02-22,117.536,695.643922029641,119.29116345647884,118.83939326021702,1.75516345647884,1.303393260217021
53,53,19018,NOVA PONTE,797.65,670.87,74,0,74,679.91,41.74,,23/02/2022,2022-02-23,58.882,703.907787698526,58.26712713363575,58.548292345904386,0.6148728663642444,0.33370765409561187
54,54,19018,NOVA PONTE,797.81,632.66,130,0,130,696.77,42.16,,24/02/2022,2022-02-24,113.766083333333,694.71115029224,113.28503275893152,113.88925820111808,0.481050574401479,0.12317486778508169
