,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
165,165,19018,NOVA PONTE,802.1,128.67,107,0,107,145.55,54.19,,15/06/2022,2022-06-15,97.5377083333333,694.707702084557,94.0415405070769,96.17932274560137,3.4961678262563964,1.3583855877319309
166,166,19018,NOVA PONTE,802.1,130.67,109,0,109,141.85,54.21,,16/06/2022,2022-06-16,99.0569583333333,695.036150183495,96.12831703408358,98.26089709360733,2.928641299249719,0.7960612397259723
167,167,19018,NOVA PONTE,802.11,129.67,108,0,108,141.47,54.23,,17/06/2022,2022-06-17,100.243166666667,692.76085606768,95.09456661395774,97.23223493185128,5.148600052709256,3.0109317348157134
168,168,19018,NOVA PONTE,802.11,129.67,108,0,108,139.47,54.25,,18/06/2022,2022-06-18,98.6575,694.490562922798,95.10199793071439,97.23966624860795,3.555502069285609,1.4178337513920525
169,169,19018,NOVA PONTE,802.12,123.44,109,0,109,137.96,54.26,,19/06/2022,2022-06-19,97.57575,696.657086344015,96.14706734719653,98.27964740672026,1.4286826528034737,0.7038974067202588
170,170,19018,NOVA PONTE,802.12,128.71,107,0,107,137.69,54.28,,20/06/2022,2022-06-20,98.1478333333333,694.055933935753,94.07467179428376,96.21245403280821,4.073161539049536,1.935379300525085
171,171,19018,NOVA PONTE,802.13,122.49,108,0,108,141.12,54.29,,21/06/2022,2022-06-21,98.7249166666667,694.437022201451,95.11686056422784,97.25452888212138,3.6080561024388658,1.4703877845453235
172,172,19018,NOVA PONTE,802.13,122.47,108,0,108,139.22,54.3,,22/06/2022,2022-06-22,98.811125,694.342982799432,95.12057622260612,97.25824454049967,3.690548777393886,1.5528804595003294
173,173,19018,NOVA PONTE,802.13,116.22,109,0,109,135.65,54.31,,23/06/2022,2022-06-23,100.375958333333,693.640533848369,96.16581766030944,98.2983977198332,4.2101406730235595,2.0775606134997986
174,174,19018,NOVA PONTE,802.14,120.44,106,0,106,134.75,54.32,,24/06/2022,2022-06-24,95.716,695.759251637918,93.05373553730396,95.18680617232013,2.6622644626960295,0.5291938276798618
175,175,19018,NOVA PONTE,802.14,121.44,107,0,107,133.11,54.33,,25/06/2022,2022-06-25,97.6730416666667,694.598695532121,94.09307806495424,96.23086030347872,3.579963601712464,1.4421813631879843
176,176,19018,NOVA PONTE,802.14,118.22,111,0,111,130.76,54.34,,26/06/2022,2022-06-26,98.4732083333333,697.624795561851,98.26917419737217,100.3760552939746,0.2040341359611375,1.9028469606412983
177,177,19018,NOVA PONTE,802.15,122.44,108,0,108,130.0,54.35,,27/06/2022,2022-06-27,97.7339583333333,695.537998082659,95.13915451449783,97.27682283239139,2.594803818835473,0.45713550094191646
178,178,19018,NOVA PONTE,802.15,122.44,108,0,108,128.47,54.36,,28/06/2022,2022-06-28,98.0077083333333,695.2393809385,95.14287017287621,97.28053849076977,2.864838160457083,0.7271698425635265
179,179,19018,NOVA PONTE,802.16,120.44,106,0,106,128.42,54.37,,29/06/2022,2022-06-29,95.9444583333334,695.525338306087,93.07196978675324,95.20504042176941,2.8724885465801577,0.7394179115639901
180,180,19018,NOVA PONTE,802.16,116.22,109,0,109,127.57,54.38,,30/06/2022,2022-06-30,98.9315833333333,695.231659393515,96.19206809866755,98.32464815819128,2.7395152346657454,0.6069351751420129
181,181,19018,NOVA PONTE,802.16,115.22,108,0,108,127.04,54.39,,01/07/2022,2022-07-01,97.4447916666667,695.863432326261,95.15401714801126,97.29168546590482,2.2907745186554394,0.15310620076188286
182,182,19018,NOVA PONTE,802.16,107.0,107,0,107,125.16,54.39,,02/07/2022,2022-07-02,97.0891666666667,695.261561547909,94.1151655897589,96.25294782828335,2.974001076907797,0.8362188383833455
183,183,19018,NOVA PONTE,802.16,104.0,104,0,104,124.25,54.39,,03/07/2022,2022-07-03,95.105625,694.4248972903,91.01630764516088,93.12606957657492,4.089317354839125,1.979555423425083
184,184,19018,NOVA PONTE,802.16,108.0,108,0,108,122.05,54.39,,04/07/2022,2022-07-04,98.658,694.540017503356,95.15401714801126,97.29168546590482,3.503982851988738,1.3663145340951814
185,185,19018,NOVA PONTE,802.16,107.0,107,0,107,123.05,54.39,,05/07/2022,2022-07-05,96.9342083333333,695.432175885504,94.1151655897589,96.25294782828335,2.8190427435744,0.6812605050499485
186,186,19018,NOVA PONTE,802.17,120.49,106,0,106,123.02,54.42,,06/07/2022,2022-07-06,97.3563333333333,693.966151136818,93.09020403620252,95.22327467121869,4.2661292971307745,2.133058662114607
187,187,19018,NOVA PONTE,802.17,108.0,108,0,108,120.32,54.41,,07/07/2022,2022-07-07,98.6353333333333,694.574743184699,95.16144846476793,97.29911678266149,3.473884868565378,1.3362165506718213
188,188,19018,NOVA PONTE,802.16,106.02,135,0,135,120.23,54.39,,08/07/2022,2022-07-08,128.332375,690.168044345089,124.31790322085047,124.06483363875876,4.014471779149545,4.267541361241257
189,189,19018,NOVA PONTE,802.14,111.89,148,0,148,117.13,54.33,,09/07/2022,2022-07-09,143.133125,688.203518637924,139.0960816309653,135.4703418224054,4.037043369034706,7.662783177594605
190,190,19018,NOVA PONTE,802.13,103.33,125,0,125,117.13,54.31,,10/07/2022,2022-07-10,93.5609583333333,713.950219391768,113.23135601311547,114.48134288439068,19.67039767978217,20.92038455105738
191,191,19018,NOVA PONTE,802.09,104.22,256,0,256,115.43,54.19,,11/07/2022,2022-07-11,191.731416666667,713.855651915181,281.24858916126453,131.1904505068393,89.51717249459753,60.54096615982769
192,192,19018,NOVA PONTE,802.05,106.44,316,0,316,119.83,54.06,,12/07/2022,2022-07-12,305.321458333333,688.220556970052,374.9857282620108,-20.013700435797833,69.66426992867781,325.3351587691308
193,193,19018,NOVA PONTE,801.99,99.33,280,0,280,116.44,53.89,,13/07/2022,2022-07-13,260.273375,692.479420354045,317.23681763259805,88.31645451874216,56.96344263259806,171.95692048125784
194,194,19018,NOVA PONTE,801.94,99.28,280,0,280,112.95,53.71,,14/07/2022,2022-07-14,263.779916666667,690.954035442049,317.0634202416086,88.14305712775274,53.28350357494156,175.63685953891428
195,195,19018,NOVA PONTE,801.89,95.33,276,0,276,110.22,53.56,,15/07/2022,2022-07-15,267.410333333333,687.7458998566,310.7634100637755,96.59944853869402,43.35307673044247,170.810884794639
