,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
35,35,19120,QUEIMADO,825.29,36.43,23,0,23,36.31,69.02,,05/02/2022,2022-02-05,36.2805416666667,639.453810516864,33.1383882476271,33.186726597050566,3.1421534190396017,3.0938150696161344
36,36,19120,QUEIMADO,825.33,35.54,22,0,22,37.14,69.32,,06/02/2022,2022-02-06,35.148625,637.108155581376,31.580066161482883,31.58937666283344,3.56855883851712,3.5592483371665615
37,37,19120,QUEIMADO,825.38,38.9,22,0,22,38.0,69.69,,07/02/2022,2022-02-07,34.7834166666667,639.113856155639,31.588625411778835,31.597935913129398,3.1947912548878676,3.1854807535373055
38,38,19120,QUEIMADO,825.43,39.01,22,0,22,39.16,70.07,,08/02/2022,2022-02-08,35.862375,633.386004886895,31.597415993163864,31.606726494514426,4.264959006836136,4.255648505485574
39,39,19120,QUEIMADO,825.49,39.01,22,0,22,40.06,70.49,,09/02/2022,2022-02-09,35.62675,634.707783180957,31.607131898905237,31.616442400255796,4.019618101094764,4.0103075997442055
40,40,19120,QUEIMADO,825.54,41.49,21,0,21,43.22,70.9,,10/02/2022,2022-02-10,34.2719166666667,633.273569380296,30.06069240086961,30.037262796211635,4.211224265797089,4.2346538704550625
41,41,19120,QUEIMADO,825.61,45.07,21,0,21,42.93,71.43,,11/02/2022,2022-02-11,34.2515416666667,633.457873711798,30.072395650967167,30.04896604630919,4.17914601569953,4.202575620357507
42,42,19120,QUEIMADO,825.67,41.6,21,0,21,43.02,71.89,,12/02/2022,2022-02-12,34.2523333333333,633.513432439204,30.08255318878767,30.059123584129697,4.169780144545626,4.1932097492036
43,43,19120,QUEIMADO,825.75,45.19,21,0,21,46.58,72.51,,13/02/2022,2022-02-13,34.282125,633.42630033895,30.09624378324139,30.072814178583414,4.1858812167586095,4.209310821416587
44,44,19120,QUEIMADO,825.83,48.78,21,0,21,50.22,73.12,,14/02/2022,2022-02-14,34.65275,631.427083511321,30.109713561655546,30.086283956997566,4.543036438344451,4.566466043002432
45,45,19120,QUEIMADO,825.93,55.95,21,0,21,55.3,73.9,,15/02/2022,2022-02-15,33.3351666666667,638.918763615119,30.126937212742497,30.10350760808452,3.208229453924204,3.2316590585821814
46,46,19120,QUEIMADO,826.04,60.37,21,0,21,60.46,74.77,,16/02/2022,2022-02-16,33.4351666666667,638.467760761121,30.146148208185636,30.122718603527655,3.289018458481067,3.3124480631390476
47,47,19120,QUEIMADO,826.17,74.12,21,0,21,71.46,75.78,,17/02/2022,2022-02-17,33.3827083333333,638.892053508281,30.168450628182832,30.14502102352485,3.214257705150466,3.2376873098084467
48,48,19120,QUEIMADO,826.29,72.71,30,0,30,75.15,76.72,,18/02/2022,2022-02-18,51.3446666666667,624.658468237086,44.654933735068205,45.10759965726362,6.689732931598492,6.237067009403077
49,49,19120,QUEIMADO,826.4,77.58,38,0,38,76.34,77.6,,19/02/2022,2022-02-19,62.0455416666667,634.041514471194,58.3179242561398,59.169636548381646,3.7276174105269035,2.875905118285054
50,50,19120,QUEIMADO,826.54,77.58,27,0,27,75.76,78.72,,20/02/2022,2022-02-20,48.6407916666667,614.302932644507,39.787973223747535,40.046511160503584,8.852818442919165,8.594280506163116
51,51,19120,QUEIMADO,826.6,70.87,49,0,49,73.55,79.21,,21/02/2022,2022-02-21,74.1751666666667,648.260799161058,78.33171385144782,77.87141187506944,4.156547184781118,3.6962452084027433
52,52,19120,QUEIMADO,826.66,70.87,49,0,49,70.15,79.69,,22/02/2022,2022-02-22,75.162625,645.946655118756,78.35644524788036,77.896143271502,3.1938202478803532,2.7335182715019926
53,53,19120,QUEIMADO,826.71,67.29,49,0,49,69.22,80.1,,23/02/2022,2022-02-23,75.4930833333333,645.202134826782,78.37756998233316,77.9172680059548,2.8844866489998537,2.424184672621493
54,54,19120,QUEIMADO,826.77,67.99,46,0,46,67.67,80.59,,24/02/2022,2022-02-24,70.6315416666667,645.875559651659,72.82192466525993,73.10362875806459,2.190382998593222,2.4720870913978814
55,55,19120,QUEIMADO,826.83,66.11,44,0,44,65.78,81.08,,25/02/2022,2022-02-25,67.4419166666667,646.253349474878,69.18057435521241,69.76577990300683,1.7386576885457146,2.323863236340131
56,56,19120,QUEIMADO,826.88,61.52,43,0,43,62.01,81.49,,26/02/2022,2022-02-26,65.9491666666666,646.1937011409,67.38355893482608,68.07296896026845,1.4343922681594847,2.1238022936018552
57,57,19120,QUEIMADO,826.91,56.59,44,0,44,58.41,81.77,,27/02/2022,2022-02-27,67.101625,647.24448504761,69.21249804550546,69.79770359329987,2.110873045505457,2.696078593299873
58,58,19120,QUEIMADO,826.94,55.23,44,0,44,55.07,82.02,,28/02/2022,2022-02-28,67.3293333333333,646.664792883415,69.22406459995943,69.80927014775386,1.8947312666261382,2.4799368144205687
59,59,19120,QUEIMADO,826.96,51.41,44,0,44,53.14,82.18,,01/03/2022,2022-03-01,67.172,647.106055026508,69.23146719481002,69.81667274260444,2.0594671948100256,2.644672742604442
60,60,19120,QUEIMADO,826.97,50.7,47,0,47,50.92,82.26,,02/03/2022,2022-03-02,72.1929583333333,646.010517248035,74.75343983035565,74.8294377273949,2.5604814970223515,2.6364793940616096
61,61,19120,QUEIMADO,826.97,47.0,47,0,47,50.71,82.23,,03/03/2022,2022-03-03,72.2915416666667,645.76340742708,74.75195720837566,74.82795510541492,2.4604155417089544,2.5364134387482125
62,62,19120,QUEIMADO,826.98,50.7,47,0,47,49.01,82.31,,04/03/2022,2022-03-04,72.227125,645.934874791068,74.75591086698904,74.83190876402828,2.5287858669890397,2.6047837640282836
63,63,19120,QUEIMADO,826.98,47.0,47,0,47,47.8,82.31,,05/03/2022,2022-03-05,72.174125,646.067725041387,74.75591086698904,74.83190876402828,2.581785866989037,2.657783764028281
64,64,19120,QUEIMADO,826.97,43.3,47,0,47,45.35,82.23,,06/03/2022,2022-03-06,72.1241666666667,646.182951024196,74.75195720837566,74.82795510541492,2.6277905417089613,2.7037884387482194
65,65,19120,QUEIMADO,826.96,43.3,47,0,47,43.15,82.15,,07/03/2022,2022-03-07,72.230375,645.906728313454,74.74800354976227,74.82400144680152,2.5176285497622786,2.5936264468015224
66,66,19120,QUEIMADO,826.94,40.33,47,0,47,42.23,82.0,,08/03/2022,2022-03-08,72.1271666666667,646.145431198706,74.74059043986222,74.81658833690146,2.613423773195521,2.689421670234765
67,67,19120,QUEIMADO,826.95,40.44,36,0,36,40.05,82.1,,09/03/2022,2022-03-09,51.7715833333333,657.526631631793,55.01157170789074,55.80934907500997,3.2399883745574414,4.037765741676672
68,68,19120,QUEIMADO,826.96,40.41,33,0,33,37.85,82.15,,10/03/2022,2022-03-10,49.8236666666667,649.088605112363,49.868927664682616,50.51473485812606,0.045260998015912435,0.6910681914593582
69,69,19120,QUEIMADO,826.98,34.41,27,0,27,37.34,82.31,,11/03/2022,2022-03-11,40.4025833333333,650.689164542054,39.889895598586236,40.148433535342285,0.5126877347470611,0.2541497979910119
70,70,19120,QUEIMADO,827.0,34.41,27,0,27,37.95,82.48,,12/03/2022,2022-03-12,37.3534583333333,664.013580975798,39.894722006308385,40.15325994306444,2.5412636729750844,2.7998016097311407
71,71,19120,QUEIMADO,827.07,42.16,16,0,16,38.69,83.06,,13/03/2022,2022-03-13,19.1397916666667,686.140604532288,22.655374472103745,22.56570503899389,3.5155828054370453,3.425913372327191
72,72,19120,QUEIMADO,827.12,36.45,14,0,14,39.44,83.47,,14/03/2022,2022-03-14,18.88925,668.166152601867,19.67108144541035,19.59673524998956,0.7818314454103508,0.7074852499895599
73,73,19120,QUEIMADO,827.19,36.57,14,0,14,38.87,84.06,,15/03/2022,2022-03-15,18.8685,668.410764740174,19.679766876300352,19.605420680879558,0.8112668763003512,0.7369206808795568
74,74,19120,QUEIMADO,827.26,40.39,14,0,14,42.19,84.65,,16/03/2022,2022-03-16,19.5776666666667,662.513096880773,19.68845230719035,19.61410611176956,0.11078564052364825,0.03643944510285735
75,75,19120,QUEIMADO,827.34,46.44,16,0,16,43.57,85.32,,17/03/2022,2022-03-17,21.0422083333333,672.402801551446,22.693396891108883,22.603727457999028,1.6511885577755834,1.561519124665729
76,76,19120,QUEIMADO,827.41,40.62,14,0,14,42.45,85.91,,18/03/2022,2022-03-18,17.8756666666667,676.985499743334,19.70700085451476,19.632654659093966,1.8313341878480607,1.7569879924272662
